89,-1,303,88,86,134,0.82820815,-1,-1,-1
89,-1,16,141,154,84,0.31923366,-1,-1,-1
91,-1,311,78,82,145,0.44782448,-1,-1,-1
93,-1,328,80,69,145,0.46249062,-1,-1,-1
94,-1,330,77,68,149,0.3765065,-1,-1,-1
95,-1,334,76,64,149,0.32843083,-1,-1,-1
96,-1,333,79,65,147,0.39504835,-1,-1,-1
97,-1,333,84,65,138,0.5510025,-1,-1,-1
98,-1,337,82,61,142,0.40718102,-1,-1,-1
99,-1,339,70,59,155,0.421604,-1,-1,-1
148,-1,255,152,58,71,0.3149213,-1,-1,-1
177,-1,350,85,48,136,0.44852236,-1,-1,-1
178,-1,347,86,50,135,0.6805946,-1,-1,-1
179,-1,342,89,57,135,0.9269992,-1,-1,-1
180,-1,253,153,58,71,0.4491107,-1,-1,-1
180,-1,341,87,58,140,0.94301224,-1,-1,-1
181,-1,339,85,59,141,0.9311812,-1,-1,-1
182,-1,334,87,63,141,0.926526,-1,-1,-1
183,-1,330,85,66,143,0.95433015,-1,-1,-1
184,-1,330,84,66,143,0.9626555,-1,-1,-1
185,-1,326,84,71,143,0.95677084,-1,-1,-1
186,-1,249,152,59,74,0.35653767,-1,-1,-1
186,-1,325,82,73,144,0.9359546,-1,-1,-1
187,-1,323,81,75,143,0.91659844,-1,-1,-1
188,-1,316,77,80,148,0.8593055,-1,-1,-1
189,-1,251,152,61,74,0.30150166,-1,-1,-1
189,-1,316,77,79,148,0.940931,-1,-1,-1
190,-1,312,76,80,147,0.9882012,-1,-1,-1
191,-1,309,74,76,147,0.9362867,-1,-1,-1
191,-1,320,158,62,66,0.87723595,-1,-1,-1
192,-1,249,153,65,73,0.39639765,-1,-1,-1
192,-1,306,71,78,151,0.98094016,-1,-1,-1
193,-1,249,154,64,72,0.42388627,-1,-1,-1
193,-1,304,71,80,152,0.9965879,-1,-1,-1
194,-1,303,72,83,149,0.99847347,-1,-1,-1
195,-1,298,74,74,148,0.9956305,-1,-1,-1
195,-1,310,159,58,66,0.55153275,-1,-1,-1
196,-1,296,73,73,151,0.9958717,-1,-1,-1
197,-1,293,74,74,150,0.9953616,-1,-1,-1
198,-1,246,152,61,72,0.34848917,-1,-1,-1
198,-1,290,70,77,153,0.9931838,-1,-1,-1
199,-1,289,69,76,153,0.9810878,-1,-1,-1
200,-1,285,67,80,156,0.9275104,-1,-1,-1
201,-1,284,66,85,157,0.96600336,-1,-1,-1
202,-1,281,68,88,155,0.96073306,-1,-1,-1
203,-1,270,66,97,158,0.8534545,-1,-1,-1
204,-1,268,67,94,157,0.9718142,-1,-1,-1
205,-1,264,66,96,159,0.9687535,-1,-1,-1
206,-1,264,67,87,155,0.9934275,-1,-1,-1
207,-1,259,62,85,163,0.996741,-1,-1,-1
208,-1,257,61,84,160,0.99800473,-1,-1,-1
209,-1,254,56,81,168,0.99875844,-1,-1,-1
210,-1,250,53,87,173,0.9988733,-1,-1,-1
211,-1,248,48,94,178,0.9963611,-1,-1,-1
212,-1,240,44,102,181,0.99660695,-1,-1,-1
213,-1,236,44,104,182,0.9961797,-1,-1,-1
214,-1,234,42,101,182,0.99803406,-1,-1,-1
215,-1,235,40,96,184,0.99531245,-1,-1,-1
216,-1,234,38,94,186,0.9959187,-1,-1,-1
217,-1,232,37,96,187,0.9970094,-1,-1,-1
218,-1,223,37,96,189,0.9980509,-1,-1,-1
219,-1,217,35,96,192,0.9924213,-1,-1,-1
220,-1,217,36,91,190,0.98670167,-1,-1,-1
221,-1,212,30,95,194,0.9808734,-1,-1,-1
222,-1,208,23,97,201,0.9738791,-1,-1,-1
223,-1,199,21,105,207,0.7759794,-1,-1,-1
224,-1,200,22,99,198,0.68478453,-1,-1,-1
225,-1,200,21,98,200,0.62986255,-1,-1,-1
226,-1,186,10,115,217,0.8145355,-1,-1,-1
227,-1,187,7,115,219,0.8815737,-1,-1,-1
228,-1,187,6,114,221,0.92285347,-1,-1,-1
229,-1,186,3,118,224,0.94052404,-1,-1,-1
230,-1,185,0,123,227,0.9418251,-1,-1,-1
231,-1,186,0,121,227,0.8459035,-1,-1,-1
232,-1,185,0,125,226,0.8705983,-1,-1,-1
233,-1,185,0,126,226,0.8090727,-1,-1,-1
234,-1,185,2,134,221,0.7045257,-1,-1,-1
235,-1,185,0,139,224,0.9319667,-1,-1,-1
236,-1,185,0,139,224,0.96445405,-1,-1,-1
237,-1,186,0,143,224,0.9814264,-1,-1,-1
238,-1,186,0,146,224,0.98378074,-1,-1,-1
239,-1,183,0,150,224,0.9928766,-1,-1,-1
240,-1,171,0,165,224,0.9285162,-1,-1,-1
241,-1,176,0,160,224,0.9705001,-1,-1,-1
242,-1,174,0,164,224,0.9718084,-1,-1,-1
243,-1,165,0,172,225,0.93363744,-1,-1,-1
244,-1,166,0,176,225,0.9577175,-1,-1,-1
245,-1,162,-1,186,226,0.9421587,-1,-1,-1
246,-1,161,-1,187,226,0.9606229,-1,-1,-1
247,-1,161,-1,182,228,0.93166226,-1,-1,-1
248,-1,161,-4,178,233,0.9148866,-1,-1,-1
249,-1,154,-3,168,230,0.99045825,-1,-1,-1
250,-1,154,-2,160,231,0.99803466,-1,-1,-1
251,-1,148,0,138,226,0.99499846,-1,-1,-1
252,-1,145,0,133,226,0.9986621,-1,-1,-1
253,-1,140,0,117,225,0.9987676,-1,-1,-1
254,-1,139,0,115,225,0.9980925,-1,-1,-1
255,-1,140,2,111,223,0.9946044,-1,-1,-1
256,-1,141,2,108,223,0.9960135,-1,-1,-1
257,-1,140,2,108,223,0.99634874,-1,-1,-1
258,-1,139,3,109,222,0.99596256,-1,-1,-1
259,-1,139,6,109,220,0.99740475,-1,-1,-1
260,-1,141,7,106,219,0.9970907,-1,-1,-1
261,-1,143,8,106,217,0.9902469,-1,-1,-1
262,-1,142,6,107,219,0.99021435,-1,-1,-1
263,-1,141,8,109,218,0.9952742,-1,-1,-1
264,-1,151,12,107,213,0.9934628,-1,-1,-1
265,-1,158,16,102,212,0.9968209,-1,-1,-1
266,-1,164,14,102,212,0.9910363,-1,-1,-1
267,-1,170,15,102,208,0.9240676,-1,-1,-1
268,-1,177,16,120,210,0.745504,-1,-1,-1
269,-1,179,16,110,210,0.6046307,-1,-1,-1
270,-1,191,24,130,201,0.34403425,-1,-1,-1
271,-1,197,26,115,198,0.92645895,-1,-1,-1
272,-1,201,25,118,199,0.9791084,-1,-1,-1
273,-1,208,24,120,200,0.99845266,-1,-1,-1
274,-1,212,25,131,199,0.99727124,-1,-1,-1
275,-1,223,24,130,199,0.9978807,-1,-1,-1
276,-1,229,24,124,197,0.9976427,-1,-1,-1
277,-1,237,24,118,198,0.9949993,-1,-1,-1
278,-1,247,26,108,195,0.9823798,-1,-1,-1
279,-1,252,23,121,200,0.9179423,-1,-1,-1
280,-1,257,22,121,201,0.9586448,-1,-1,-1
281,-1,275,18,107,207,0.76615685,-1,-1,-1
282,-1,282,17,102,208,0.6755167,-1,-1,-1
283,-1,288,18,97,200,0.9894155,-1,-1,-1
284,-1,289,16,93,206,0.98439354,-1,-1,-1
285,-1,297,14,93,209,0.9841897,-1,-1,-1
286,-1,300,11,95,212,0.9824234,-1,-1,-1
287,-1,313,15,85,208,0.9644099,-1,-1,-1
288,-1,318,16,80,209,0.9197857,-1,-1,-1
289,-1,323,16,75,206,0.7812209,-1,-1,-1
290,-1,339,24,60,173,0.78738487,-1,-1,-1
291,-1,345,26,55,180,0.72868097,-1,-1,-1
293,-1,254,152,63,72,0.31840575,-1,-1,-1
294,-1,253,154,64,70,0.38789606,-1,-1,-1
296,-1,254,153,63,70,0.3002085,-1,-1,-1
298,-1,255,154,60,69,0.3082802,-1,-1,-1
299,-1,253,152,61,71,0.43434313,-1,-1,-1
300,-1,255,153,59,70,0.39194492,-1,-1,-1
304,-1,254,152,62,71,0.32118273,-1,-1,-1
306,-1,254,152,59,71,0.30564788,-1,-1,-1
313,-1,348,27,50,192,0.37750107,-1,-1,-1
314,-1,252,153,66,73,0.3095993,-1,-1,-1
314,-1,340,29,60,171,0.63688487,-1,-1,-1
315,-1,336,31,64,173,0.5633217,-1,-1,-1
316,-1,321,30,77,195,0.8953315,-1,-1,-1
317,-1,318,32,80,193,0.9357275,-1,-1,-1
318,-1,313,32,85,192,0.98220015,-1,-1,-1
319,-1,304,33,94,190,0.99832624,-1,-1,-1
320,-1,303,31,96,191,0.9992675,-1,-1,-1
321,-1,295,31,103,193,0.99811757,-1,-1,-1
322,-1,292,30,107,195,0.998447,-1,-1,-1
323,-1,289,28,111,199,0.997509,-1,-1,-1
324,-1,280,29,118,197,0.98303,-1,-1,-1
325,-1,279,29,118,196,0.9699159,-1,-1,-1
326,-1,271,29,122,195,0.92406577,-1,-1,-1
327,-1,268,32,123,192,0.9450681,-1,-1,-1
328,-1,255,35,136,187,0.9745035,-1,-1,-1
329,-1,255,35,135,187,0.99240947,-1,-1,-1
330,-1,246,38,138,184,0.9925016,-1,-1,-1
331,-1,241,38,142,185,0.9927193,-1,-1,-1
332,-1,232,32,124,191,0.99174035,-1,-1,-1
333,-1,228,30,120,191,0.99650455,-1,-1,-1
334,-1,220,28,118,195,0.9984957,-1,-1,-1
335,-1,218,28,113,194,0.9991141,-1,-1,-1
336,-1,213,25,96,199,0.9965959,-1,-1,-1
337,-1,210,24,95,200,0.9828687,-1,-1,-1
338,-1,205,23,91,201,0.8855925,-1,-1,-1
339,-1,201,21,96,205,0.5545062,-1,-1,-1
340,-1,185,16,113,210,0.7489796,-1,-1,-1
341,-1,186,15,107,212,0.77436393,-1,-1,-1
342,-1,178,12,109,213,0.9529523,-1,-1,-1
343,-1,166,17,114,209,0.97668505,-1,-1,-1
344,-1,170,17,110,208,0.98364383,-1,-1,-1
345,-1,154,17,116,205,0.9988223,-1,-1,-1
346,-1,152,17,114,207,0.99843174,-1,-1,-1
347,-1,153,12,109,213,0.99229854,-1,-1,-1
348,-1,149,12,123,211,0.9928281,-1,-1,-1
349,-1,149,8,129,218,0.9939057,-1,-1,-1
350,-1,139,8,137,215,0.99529666,-1,-1,-1
351,-1,134,8,140,215,0.99790025,-1,-1,-1
352,-1,134,9,125,215,0.9948671,-1,-1,-1
353,-1,124,9,128,215,0.99323773,-1,-1,-1
354,-1,121,9,122,218,0.9817106,-1,-1,-1
355,-1,123,9,116,219,0.98135066,-1,-1,-1
356,-1,125,10,108,218,0.9808005,-1,-1,-1
357,-1,124,9,114,219,0.9871904,-1,-1,-1
358,-1,122,6,115,220,0.9833061,-1,-1,-1
359,-1,127,12,118,215,0.9938717,-1,-1,-1
360,-1,128,13,121,214,0.9954348,-1,-1,-1
361,-1,128,15,124,211,0.9935881,-1,-1,-1
362,-1,141,15,110,211,0.98782384,-1,-1,-1
363,-1,143,22,108,203,0.9964179,-1,-1,-1
364,-1,152,20,97,206,0.9847456,-1,-1,-1
365,-1,150,12,107,216,0.91679245,-1,-1,-1
366,-1,156,14,96,211,0.9622668,-1,-1,-1
367,-1,159,16,108,210,0.87236595,-1,-1,-1
368,-1,160,14,110,212,0.81482214,-1,-1,-1
369,-1,152,7,131,217,0.9431814,-1,-1,-1
370,-1,150,0,135,224,0.9125057,-1,-1,-1
371,-1,155,10,134,213,0.78041255,-1,-1,-1
372,-1,165,7,129,217,0.6025158,-1,-1,-1
373,-1,165,13,128,210,0.3935902,-1,-1,-1
374,-1,198,63,106,160,0.38192046,-1,-1,-1
375,-1,202,72,105,148,0.37815756,-1,-1,-1
376,-1,204,62,101,163,0.35807315,-1,-1,-1
377,-1,206,50,95,173,0.52406114,-1,-1,-1
378,-1,205,48,96,176,0.71100384,-1,-1,-1
379,-1,208,49,92,174,0.798369,-1,-1,-1
380,-1,215,51,81,166,0.90129775,-1,-1,-1
381,-1,216,50,81,168,0.90420324,-1,-1,-1
382,-1,217,53,86,169,0.9372869,-1,-1,-1
383,-1,217,49,109,174,0.9810586,-1,-1,-1
384,-1,220,49,100,175,0.97368425,-1,-1,-1
385,-1,221,49,86,171,0.9898038,-1,-1,-1
386,-1,221,52,88,169,0.98578435,-1,-1,-1
387,-1,221,52,84,169,0.9897802,-1,-1,-1
388,-1,221,52,83,169,0.99329525,-1,-1,-1
389,-1,220,51,87,172,0.99381256,-1,-1,-1
390,-1,220,50,82,172,0.9978011,-1,-1,-1
391,-1,222,52,81,171,0.9970932,-1,-1,-1
392,-1,223,56,82,166,0.99471223,-1,-1,-1
393,-1,222,59,84,165,0.9940288,-1,-1,-1
394,-1,219,60,86,164,0.99386793,-1,-1,-1
395,-1,221,67,88,159,0.9920582,-1,-1,-1
396,-1,222,65,83,160,0.9955949,-1,-1,-1
397,-1,223,66,80,159,0.9966175,-1,-1,-1
398,-1,222,65,80,161,0.9981816,-1,-1,-1
399,-1,221,64,79,163,0.9989773,-1,-1,-1
400,-1,222,64,79,163,0.9983192,-1,-1,-1
401,-1,222,65,79,160,0.9964921,-1,-1,-1
402,-1,222,65,75,161,0.9981488,-1,-1,-1
403,-1,222,64,72,163,0.9983576,-1,-1,-1
404,-1,221,66,73,160,0.9972882,-1,-1,-1
405,-1,219,72,78,149,0.9957568,-1,-1,-1
406,-1,219,72,78,150,0.99661034,-1,-1,-1
407,-1,219,72,77,150,0.99614114,-1,-1,-1
408,-1,219,71,76,150,0.99691594,-1,-1,-1
409,-1,221,62,74,166,0.99859124,-1,-1,-1
410,-1,221,61,75,167,0.99872726,-1,-1,-1
411,-1,221,62,76,165,0.99906725,-1,-1,-1
412,-1,222,62,76,165,0.9992735,-1,-1,-1
413,-1,222,63,76,163,0.99866295,-1,-1,-1
414,-1,221,63,79,163,0.9982095,-1,-1,-1
415,-1,223,64,80,162,0.99883586,-1,-1,-1
416,-1,224,64,81,161,0.99821305,-1,-1,-1
417,-1,220,66,88,160,0.996797,-1,-1,-1
418,-1,220,63,90,162,0.9987178,-1,-1,-1
419,-1,218,59,89,165,0.9985428,-1,-1,-1
420,-1,217,55,91,168,0.9972011,-1,-1,-1
421,-1,218,52,95,172,0.9954715,-1,-1,-1
422,-1,222,49,95,175,0.99453294,-1,-1,-1
423,-1,223,50,103,174,0.9944629,-1,-1,-1
424,-1,227,50,106,175,0.994668,-1,-1,-1
425,-1,225,49,105,178,0.9953401,-1,-1,-1
426,-1,230,44,105,183,0.995732,-1,-1,-1
427,-1,232,44,107,183,0.9960601,-1,-1,-1
428,-1,234,44,107,181,0.99267477,-1,-1,-1
429,-1,232,42,129,183,0.9642251,-1,-1,-1
430,-1,239,42,153,182,0.99194264,-1,-1,-1
431,-1,240,41,157,182,0.9974872,-1,-1,-1
432,-1,241,42,156,181,0.9958417,-1,-1,-1
433,-1,237,41,161,182,0.99672276,-1,-1,-1
434,-1,236,41,162,182,0.99634856,-1,-1,-1
435,-1,231,40,166,184,0.99594826,-1,-1,-1
436,-1,226,37,156,188,0.9947996,-1,-1,-1
437,-1,228,30,143,193,0.98884124,-1,-1,-1
438,-1,217,27,149,196,0.98056215,-1,-1,-1
439,-1,218,27,128,196,0.9979716,-1,-1,-1
440,-1,216,24,124,199,0.9942433,-1,-1,-1
441,-1,211,23,121,201,0.9945582,-1,-1,-1
442,-1,197,23,121,202,0.9810081,-1,-1,-1
443,-1,193,23,121,202,0.8873304,-1,-1,-1
444,-1,185,26,116,200,0.4082955,-1,-1,-1
445,-1,188,22,125,205,0.42663756,-1,-1,-1
446,-1,183,24,121,200,0.74462473,-1,-1,-1
447,-1,182,22,123,202,0.8230106,-1,-1,-1
448,-1,182,17,124,208,0.9123287,-1,-1,-1
449,-1,181,11,123,215,0.95127153,-1,-1,-1
450,-1,182,10,123,216,0.951939,-1,-1,-1
451,-1,182,4,130,223,0.9266218,-1,-1,-1
452,-1,179,1,134,226,0.94057095,-1,-1,-1
453,-1,185,-2,128,229,0.89210314,-1,-1,-1
454,-1,177,0,155,224,0.95728207,-1,-1,-1
455,-1,175,0,162,222,0.98090255,-1,-1,-1
456,-1,177,0,162,223,0.992415,-1,-1,-1
457,-1,180,0,160,223,0.99318296,-1,-1,-1
458,-1,184,0,157,223,0.983304,-1,-1,-1
459,-1,183,0,161,223,0.983471,-1,-1,-1
460,-1,183,0,165,223,0.9826047,-1,-1,-1
461,-1,176,0,176,224,0.97868997,-1,-1,-1
462,-1,173,0,179,223,0.9716342,-1,-1,-1
463,-1,173,0,180,224,0.94025034,-1,-1,-1
464,-1,167,0,185,224,0.932516,-1,-1,-1
465,-1,160,0,190,224,0.8483044,-1,-1,-1
466,-1,159,-1,186,228,0.7224809,-1,-1,-1
467,-1,150,0,194,226,0.85284775,-1,-1,-1
468,-1,133,-1,211,227,0.8882511,-1,-1,-1
469,-1,122,-1,220,226,0.9579618,-1,-1,-1
470,-1,126,-1,213,226,0.9744387,-1,-1,-1
471,-1,90,0,245,226,0.9983171,-1,-1,-1
472,-1,78,0,252,226,0.99949336,-1,-1,-1
473,-1,81,0,247,225,0.9991399,-1,-1,-1
474,-1,64,0,258,226,0.99881977,-1,-1,-1
475,-1,31,0,292,226,0.9925012,-1,-1,-1
476,-1,33,0,287,225,0.9946278,-1,-1,-1
477,-1,22,0,298,225,0.98155403,-1,-1,-1
478,-1,2,0,322,224,0.9891299,-1,-1,-1
479,-1,0,0,345,224,0.9890099,-1,-1,-1
480,-1,0,0,341,226,0.9753524,-1,-1,-1
481,-1,2,0,343,226,0.97793007,-1,-1,-1
482,-1,-1,0,353,226,0.97788733,-1,-1,-1
483,-1,-3,0,355,226,0.9841905,-1,-1,-1
484,-1,-1,0,344,225,0.97229934,-1,-1,-1
485,-1,0,2,336,222,0.9776613,-1,-1,-1
486,-1,2,1,326,223,0.98431075,-1,-1,-1
487,-1,2,0,306,224,0.9950848,-1,-1,-1
488,-1,2,0,307,224,0.99688333,-1,-1,-1
489,-1,1,0,311,224,0.99338454,-1,-1,-1
490,-1,1,0,312,224,0.9919469,-1,-1,-1
491,-1,1,0,310,224,0.99166673,-1,-1,-1
492,-1,2,0,304,225,0.986067,-1,-1,-1
493,-1,2,1,284,223,0.9853372,-1,-1,-1
494,-1,3,1,283,223,0.9902783,-1,-1,-1
495,-1,4,1,274,223,0.99266535,-1,-1,-1
496,-1,3,1,281,223,0.99290776,-1,-1,-1
497,-1,2,2,278,222,0.98968023,-1,-1,-1
498,-1,1,2,280,221,0.9869214,-1,-1,-1
499,-1,2,2,284,221,0.98841864,-1,-1,-1
500,-1,2,2,282,221,0.9883862,-1,-1,-1
501,-1,2,2,283,221,0.9891361,-1,-1,-1
502,-1,2,2,282,222,0.98951894,-1,-1,-1
503,-1,3,2,286,221,0.9933041,-1,-1,-1
504,-1,3,2,289,222,0.99328387,-1,-1,-1
505,-1,2,2,293,222,0.9869622,-1,-1,-1
506,-1,1,0,311,224,0.97876066,-1,-1,-1
507,-1,2,0,305,224,0.97396,-1,-1,-1
